frame_time,MAX,Streetcar,Commuter Rail,Bus,smooth_MAX,smooth_Streetcar,smooth_Commuter Rail,smooth_Bus
2025-09-10 06:00:00,12.0,2.0,0.0,84.0,12.0,2.0,0.0,84.0
2025-09-10 06:00:10,12.0,2.0,0.0,84.0,12.0,2.0,0.0,84.0
2025-09-10 06:00:20,13.0,2.0,0.0,84.0,12.333333333333334,2.0,0.0,84.0
2025-09-10 06:00:30,13.0,2.0,0.0,84.0,12.5,2.0,0.0,84.0
2025-09-10 06:00:40,13.0,2.0,0.0,84.0,12.6,2.0,0.0,84.0
2025-09-10 06:00:50,14.0,2.0,0.0,84.0,12.833333333333334,2.0,0.0,84.0
2025-09-10 06:01:00,14.0,2.0,1.0,90.0,13.0,2.0,0.14285714285714285,84.85714285714286
2025-09-10 06:01:10,14.0,2.0,1.0,90.0,13.125,2.0,0.25,85.5
2025-09-10 06:01:20,14.0,2.0,1.0,90.0,13.222222222222221,2.0,0.3333333333333333,86.0
2025-09-10 06:01:30,14.0,2.0,1.0,90.0,13.3,2.0,0.4,86.4
2025-09-10 06:01:40,14.0,2.0,1.0,90.0,13.363636363636363,2.0,0.45454545454545453,86.72727272727273
2025-09-10 06:01:50,14.0,2.0,1.0,91.0,13.416666666666666,2.0,0.5,87.08333333333333
