shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
990005:99111,2779,47.690911,-122.328459,4426.1
990005:99111,2780,47.690523,-122.328335,4570.78
990005:99111,2781,47.690146,-122.328183,4713.47
990005:99111,2782,47.689780,-122.328004,4853.89
990005:99111,2783,47.689429,-122.327799,4991.73
990005:99111,2784,47.689091,-122.327572,5127.06
990005:99111,2785,47.688767,-122.327325,5259.86
990005:99111,2786,47.688460,-122.327059,5389.89
990005:99111,2787,47.688166,-122.326777,5517.53
990005:99111,2788,47.687888,-122.326480,5642.61
990005:99111,2789,47.687628,-122.326174,5763.5
990005:99111,2790,47.687363,-122.325857,5887.94
990005:99111,2791,47.687103,-122.325544,6010.19
990005:99111,2792,47.686843,-122.325231,6132.44
990005:99111,2793,47.686583,-122.324917,6254.67
990005:99111,2794,47.686323,-122.324604,6376.92
990005:99111,2795,47.686063,-122.324291,6499.17
990005:99111,2796,47.685803,-122.323977,6621.42
